,time,value,days
2242,2004-12-13,41.75595328,2242
2243,2004-12-14,39.230094720000004,2243
2244,2004-12-15,41.53508224,2244
2245,2004-12-16,35.9481776,2245
2246,2004-12-17,32.14239968,2246
2247,2004-12-18,30.584975679999996,2247
2248,2004-12-19,30.91911392,2248
2249,2004-12-20,30.463213439999997,2249
2250,2004-12-21,28.410245439999997,2250
2251,2004-12-22,28.15256256,2251
2252,2004-12-23,44.270485120000004,2252
2253,2004-12-24,47.02287808,2253
2254,2004-12-25,46.37442336,2254
2255,2004-12-26,40.1107472,2255
2256,2004-12-27,37.749126079999996,2256
2257,2004-12-28,36.53716704,2257
2258,2004-12-29,36.7552064,2258
2259,2004-12-30,32.27832032,2259
2260,2004-12-31,43.83157472,2260
2261,2005-01-01,40.014470079999995,2261
2262,2005-01-02,38.64676864,2262
2263,2005-01-03,46.89828416,2263
2264,2005-01-04,40.396746879999995,2264
2265,2005-01-05,39.13664928,2265
2266,2005-01-06,37.661344,2266
2267,2005-01-07,39.20744128,2267
2268,2005-01-08,40.31179648,2268
2269,2005-01-09,36.97324576,2269
2270,2005-01-10,42.0787648,2270
2271,2005-01-11,59.7767648,2271
2272,2005-01-12,57.6813216,2272
2273,2005-01-13,52.4993472,2273
2274,2005-01-14,48.914440320000004,2274
2275,2005-01-15,45.86188928,2275
2276,2005-01-16,45.27006816,2276
2277,2005-01-17,42.4752,2277
2278,2005-01-18,42.46953664,2278
2279,2005-01-19,41.60587424,2279
2280,2005-01-20,36.23984064,2280
2281,2005-01-21,37.61603712,2281
2282,2005-01-22,38.717560639999995,2282
2283,2005-01-23,33.40249728,2283
2284,2005-01-24,31.383509439999997,2284
2285,2005-01-25,40.750706879999996,2285
2286,2005-01-26,38.18237312,2286
2287,2005-01-27,34.84665408,2287
2288,2005-01-28,35.1553072,2288
2289,2005-01-29,33.832912639999996,2289
2290,2005-01-30,40.948924479999995,2290
2291,2005-01-31,34.49552576,2291
2292,2005-02-01,38.92710496,2292
2293,2005-02-02,37.74063104,2293
2294,2005-02-03,37.40366112,2294
2295,2005-02-04,36.72405792,2295
2296,2005-02-05,35.506435520000004,2296
2297,2005-02-06,30.83416352,2297
2298,2005-02-07,31.927191999999998,2298
2299,2005-02-08,35.110000320000005,2299
2300,2005-02-09,26.1080896,2300
2301,2005-02-10,30.54533216,2301
2302,2005-02-11,27.9911568,2302
2303,2005-02-12,33.696992,2303
2304,2005-02-13,27.05387072,2304
2305,2005-02-14,27.60888,2305
2306,2005-02-15,34.8579808,2306
2307,2005-02-16,31.377846079999998,2307
2308,2005-02-17,27.943018239999997,2308
2309,2005-02-18,30.525510399999998,2309
2310,2005-02-19,33.96316992,2310
2311,2005-02-20,39.92102464,2311
2312,2005-02-21,40.81583552,2312
2313,2005-02-22,40.17304416,2313
2314,2005-02-23,39.58122304,2314
2315,2005-02-24,33.9660016,2315
2316,2005-02-25,31.420321279999996,2316
2317,2005-02-26,30.845490239999997,2317
2318,2005-02-27,27.60604832,2318
2319,2005-02-28,26.272327039999997,2319
2320,2005-03-01,31.32404416,2320
2321,2005-03-02,33.73097216,2321
2322,2005-03-03,33.71964544,2322
2323,2005-03-04,36.06427648,2323
2324,2005-03-05,36.16904864,2324
2325,2005-03-06,39.09700576,2325
2326,2005-03-07,39.12815424,2326
2327,2005-03-08,41.92585407999999,2327
2328,2005-03-09,42.175041920000005,2328
2329,2005-03-10,39.21027296,2329
2330,2005-03-11,44.04111904,2330
2331,2005-03-12,43.59088192,2331
2332,2005-03-13,48.93709376,2332
2333,2005-03-14,71.6273456,2333
2334,2005-03-15,76.25431072,2334
2335,2005-03-16,76.42421152,2335
2336,2005-03-17,71.8397216,2336
2337,2005-03-18,70.19451552,2337
2338,2005-03-19,82.61992735999999,2338
2339,2005-03-20,83.33634239999999,2339
2340,2005-03-21,89.481088,2340
2341,2005-03-22,107.82187936,2341
2342,2005-03-23,118.2792736,2342
2343,2005-03-24,126.98668959999999,2343
2344,2005-03-25,121.91231904,2344
2345,2005-03-26,115.01151488,2345
2346,2005-03-27,109.4161152,2346
2347,2005-03-28,90.8686112,2347
2348,2005-03-29,71.1034848,2348
2349,2005-03-30,78.06375424000001,2349
2350,2005-03-31,78.04393248,2350
2351,2005-04-01,83.7894112,2351
2352,2005-04-02,78.40355584000001,2352
2353,2005-04-03,65.553392,2353
2354,2005-04-04,60.07975455999999,2354
2355,2005-04-05,63.10115712,2355
2356,2005-04-06,96.1072192,2356
2357,2005-04-07,103.8093888,2357
2358,2005-04-08,105.8198816,2358
2359,2005-04-09,104.60509087999999,2359
2360,2005-04-10,107.53871136,2360
2361,2005-04-11,115.87800895999999,2361
2362,2005-04-12,117.57984864000001,2362
2363,2005-04-13,117.17775008000001,2363
2364,2005-04-14,114.1450208,2364
2365,2005-04-15,106.92990015999999,2365
2366,2005-04-16,103.70744832,2366
2367,2005-04-17,102.9032512,2367
2368,2005-04-18,103.2005776,2368
2369,2005-04-19,108.5099776,2369
2370,2005-04-20,128.28926239999998,2370
2371,2005-04-21,134.159901376,2371
2372,2005-04-22,128.710050048,2372
2373,2005-04-23,125.854300768,2373
2374,2005-04-24,126.714281984,2374
2375,2005-04-25,134.2499488,2375
2376,2005-04-26,140.34655584,2376
2377,2005-04-27,160.91871104,2377
2378,2005-04-28,194.040872,2378
2379,2005-04-29,224.91751072,2379
2380,2005-04-30,246.882569312,2380
2381,2005-05-01,264.654192992,2381
2382,2005-05-02,278.49855968,2382
2383,2005-05-03,271.115520416,2383
2384,2005-05-04,251.28611488,2384
2385,2005-05-05,235.12571712,2385
2386,2005-05-06,220.82573312,2386
2387,2005-05-07,207.04960992,2387
2388,2005-05-08,197.39358112,2388
2389,2005-05-09,196.22692895999998,2389
2390,2005-05-10,211.47269408,2390
2391,2005-05-11,248.93015712,2391
2392,2005-05-12,271.77898303999996,2392
2393,2005-05-13,266.58285023999997,2393
2394,2005-05-14,259.50365023999996,2394
2395,2005-05-15,257.52147424,2395
2396,2005-05-16,250.51589792,2396
2397,2005-05-17,265.42186144,2397
2398,2005-05-18,251.30310496,2398
2399,2005-05-19,238.2433968,2399
2400,2005-05-20,242.604467168,2400
2401,2005-05-21,250.806428288,2401
2402,2005-05-22,249.106570784,2402
2403,2005-05-23,249.65619987200003,2403
2404,2005-05-24,249.98694009599998,2404
2405,2005-05-25,247.58794079999998,2405
2406,2005-05-26,237.27213056000002,2406
2407,2005-05-27,213.92492896,2407
2408,2005-05-28,193.83415936,2408
2409,2005-05-29,177.7728704,2409
2410,2005-05-30,175.38859584,2410
2411,2005-05-31,168.10551488000002,2411
2412,2005-06-01,162.3543728,2412
2413,2005-06-02,154.2699264,2413
2414,2005-06-03,152.061216,2414
2415,2005-06-04,151.17206848,2415
2416,2005-06-05,147.46256768,2416
2417,2005-06-06,146.98118208,2417
2418,2005-06-07,158.24560512,2418
2419,2005-06-08,166.3753584,2419
2420,2005-06-09,171.20903615999998,2420
2421,2005-06-10,173.13174688,2421
2422,2005-06-11,168.0318912,2422
2423,2005-06-12,182.13932096,2423
2424,2005-06-13,170.88905631999998,2424
2425,2005-06-14,166.30173471999998,2425
2426,2005-06-15,154.7088368,2426
2427,2005-06-16,138.2426176,2427
2428,2005-06-17,131.8713376,2428
2429,2005-06-18,129.0679744,2429
2430,2005-06-19,131.67312,2430
2431,2005-06-20,125.2168896,2431
2432,2005-06-21,114.95771296,2432
2433,2005-06-22,112.6159136,2433
2434,2005-06-23,99.1088,2434
2435,2005-06-24,95.1161312,2435
2436,2005-06-25,92.7941536,2436
2437,2005-06-26,78.8339712,2437
2438,2005-06-27,81.0426816,2438
2439,2005-06-28,66.1480448,2439
2440,2005-06-29,55.274393599999996,2440
2441,2005-06-30,50.2056864,2441
2442,2005-07-01,44.7971776,2442
2443,2005-07-02,37.8595616,2443
2444,2005-07-03,32.3944192,2444
2445,2005-07-04,26.0231392,2445
2446,2005-07-05,18.3209696,2446
2447,2005-07-06,16.2538432,2447
2448,2005-07-07,14.3566176,2448
2449,2005-07-08,12.4310752,2449
2450,2005-07-09,11.6382048,2450
2451,2005-07-10,10.930284799999999,2451
2452,2005-07-11,10.6471168,2452
2453,2005-07-12,11.05204704,2453
2454,2005-07-13,10.68676032,2454
2455,2005-07-14,16.20853632,2455
2456,2005-07-15,17.63003968,2456
2457,2005-07-16,12.238520959999999,2457
2458,2005-07-17,10.81418592,2458
2459,2005-07-18,11.043552,2459
2460,2005-07-19,10.93311648,2460
2461,2005-07-20,10.99541344,2461
2462,2005-07-21,10.49703776,2462
2463,2005-07-22,10.26484,2463
2464,2005-07-23,9.947691840000001,2464
2465,2005-07-24,9.97600864,2465
2466,2005-07-25,10.26484,2466
2467,2005-07-26,9.77212768,2467
2468,2005-07-27,9.47763296,2468
2469,2005-07-28,9.766464319999999,2469
2470,2005-07-29,10.001493759999999,2470
2471,2005-07-30,10.901968,2471
2472,2005-07-31,11.0718688,2472
2473,2005-08-01,10.24501824,2473
2474,2005-08-02,11.2984032,2474
2475,2005-08-03,14.5265184,2475
2476,2005-08-04,15.608220160000002,2476
2477,2005-08-05,15.766794239999998,2477
2478,2005-08-06,14.622795519999999,2478
2479,2005-08-07,10.760384,2479
2480,2005-08-08,9.99866208,2480
2481,2005-08-09,9.87973152,2481
2482,2005-08-10,9.840088,2482
2483,2005-08-11,11.1001856,2483
2484,2005-08-12,10.9869184,2484
2485,2005-08-13,9.91937504,2485
2486,2005-08-14,10.092107519999999,2486
2487,2005-08-15,10.2223648,2487
2488,2005-08-16,12.7142432,2488
2489,2005-08-17,13.1389952,2489
2490,2005-08-18,11.4966208,2490
2491,2005-08-19,10.96143328,2491
2492,2005-08-20,10.6471168,2492
2493,2005-08-21,9.89105824,2493
2494,2005-08-22,10.8453344,2494
2495,2005-08-23,10.516859519999999,2495
2496,2005-08-24,14.101766399999999,2496
2497,2005-08-25,15.342042239999998,2497
2498,2005-08-26,10.99541344,2498
2499,2005-08-27,10.695255359999999,2499
2500,2005-08-28,10.38660224,2500
2501,2005-08-29,9.480464640000001,2501
2502,2005-08-30,9.214286719999999,2502
2503,2005-08-31,9.74947424,2503
2504,2005-09-01,9.97034528,2504
2505,2005-09-02,9.7268208,2505
2506,2005-09-03,9.74947424,2506
2507,2005-09-04,10.604641599999999,2507
2508,2005-09-05,10.41208736,2508
2509,2005-09-06,10.16289952,2509
2510,2005-09-07,10.22802816,2510
2511,2005-09-08,10.53101792,2511
2512,2005-09-09,10.91329472,2512
2513,2005-09-10,11.751472,2513
2514,2005-09-11,13.2522624,2514
2515,2005-09-12,13.4787968,2515
2516,2005-09-13,12.884144,2516
2517,2005-09-14,12.4735504,2517
2518,2005-09-15,11.81660064,2518
2519,2005-09-16,12.564164159999999,2519
2520,2005-09-17,12.41974848,2520
2521,2005-09-18,12.606639359999999,2521
2522,2005-09-19,15.04188416,2522
2523,2005-09-20,24.4373984,2523
2524,2005-09-21,25.216110399999998,2524
2525,2005-09-22,26.3063072,2525
2526,2005-09-23,19.0572064,2526
2527,2005-09-24,18.8589888,2527
2528,2005-09-25,17.4714656,2528
2529,2005-09-26,21.577401599999998,2529
2530,2005-09-27,26.2496736,2530
2531,2005-09-28,22.16922272,2531
2532,2005-09-29,19.2412656,2532
2533,2005-09-30,20.37676928,2533
2534,2005-10-01,30.049788160000002,2534
2535,2005-10-02,21.82658944,2535
2536,2005-10-03,18.40592,2536
2537,2005-10-04,28.9114528,2537
2538,2005-10-05,29.7892736,2538
2539,2005-10-06,27.9769984,2539
2540,2005-10-07,31.0352128,2540
2541,2005-10-08,34.263328,2541
2542,2005-10-09,33.3855072,2542
2543,2005-10-10,35.4809504,2543
2544,2005-10-11,36.7552064,2544
2545,2005-10-12,41.76728,2545
2546,2005-10-13,38.3975808,2546
2547,2005-10-14,35.177960639999995,2547
2548,2005-10-15,31.14848,2548
2549,2005-10-16,26.3629408,2549
2550,2005-10-17,25.2302688,2550
2551,2005-10-18,27.184128,2551
2552,2005-10-19,26.6744256,2552
2553,2005-10-20,29.9591744,2553
2554,2005-10-21,28.1185824,2554
2555,2005-10-22,34.3765952,2555
2556,2005-10-23,27.637196799999998,2556
2557,2005-10-24,31.6015488,2557
2558,2005-10-25,28.7698688,2558
2559,2005-10-26,31.459964799999998,2559
2560,2005-10-27,26.90096,2560
2561,2005-10-28,33.8668928,2561
2562,2005-10-29,37.0666912,2562
2563,2005-10-30,22.4835392,2563
2564,2005-10-31,41.2292608,2564
2565,2005-11-01,32.6492704,2565
2566,2005-11-02,35.396,2566
2567,2005-11-03,33.1872896,2567
2568,2005-11-04,33.130656,2568
2569,2005-11-05,37.1799584,2569
2570,2005-11-06,29.6760064,2570
2571,2005-11-07,27.2407616,2571
2572,2005-11-08,44.4856928,2572
2573,2005-11-09,34.1783776,2573
2574,2005-11-10,36.1605536,2574
2575,2005-11-11,42.616784,2575
2576,2005-11-12,47.5439072,2576
2577,2005-11-13,46.2413344,2577
2578,2005-11-14,45.1369792,2578
2579,2005-11-15,33.555408,2579
2580,2005-11-16,31.6298656,2580
2581,2005-11-17,44.5140096,2581
2582,2005-11-18,45.5617312,2582
2583,2005-11-19,48.5349952,2583
2584,2005-11-20,33.0457056,2584
2585,2005-11-21,27.1558112,2585
2586,2005-11-22,37.0383744,2586
2587,2005-11-23,38.4825312,2587
2588,2005-11-24,33.4421408,2588
2589,2005-11-25,31.7714496,2589
2590,2005-11-26,36.1322368,2590
2591,2005-11-27,31.0352128,2591
2592,2005-11-28,32.3094688,2592
2593,2005-11-29,40.8045088,2593
2594,2005-11-30,63.9676512,2594
2595,2005-12-01,56.8884512,2595
2596,2005-12-02,48.3084608,2596
2597,2005-12-03,47.1191552,2597
2598,2005-12-04,37.236592,2598
2599,2005-12-05,37.8312448,2599
2600,2005-12-06,46.72272,2600
2601,2005-12-07,52.244496,2601
2602,2005-12-08,40.4647072,2602
2603,2005-12-09,44.0609408,2603
2604,2005-12-10,40.8328256,2604
2605,2005-12-11,26.2496736,2605
2606,2005-12-12,31.431648,2606
2607,2005-12-13,39.218768,2607
2608,2005-12-14,41.5690624,2608
2609,2005-12-15,40.8045088,2609
2610,2005-12-16,41.2858944,2610
2611,2005-12-17,44.7971776,2611
2612,2005-12-18,44.9953952,2612
2613,2005-12-19,46.5528192,2613
2614,2005-12-20,43.9476736,2614
2615,2005-12-21,42.050448,2615
2616,2005-12-22,43.8627232,2616
2617,2005-12-23,48.9597472,2617
2618,2005-12-24,48.7898464,2618
2619,2005-12-25,51.8480608,2619
2620,2005-12-26,55.9539968,2620
2621,2005-12-27,59.0688448,2621
2622,2005-12-28,57.4264704,2622
2623,2005-12-29,57.4547872,2623
2624,2005-12-30,46.4961856,2624
2625,2005-12-31,61.447456,2625
2626,2006-01-01,83.6478272,2626
2627,2006-01-02,93.2189056,2627
2628,2006-01-03,116.948384,2628
2629,2006-01-04,122.7250112,2629
2630,2006-01-05,117.9677888,2630
2631,2006-01-06,111.3982912,2631
2632,2006-01-07,98.99553279999999,2632
2633,2006-01-08,81.4391168,2633
2634,2006-01-09,69.1213088,2634
2635,2006-01-10,69.0646752,2635
2636,2006-01-11,56.6052832,2636
2637,2006-01-12,52.0179616,2637
2638,2006-01-13,56.6619168,2638
2639,2006-01-14,56.4353824,2639
2640,2006-01-15,55.1328096,2640
2641,2006-01-16,38.8506496,2641
2642,2006-01-17,52.810832,2642
2643,2006-01-18,45.6466816,2643
2644,2006-01-19,54.6797408,2644
2645,2006-01-20,62.183692799999996,2645
2646,2006-01-21,57.6813216,2646
2647,2006-01-22,50.998556799999996,2647
2648,2006-01-23,36.0472864,2648
2649,2006-01-24,47.7987584,2649
2650,2006-01-25,35.8773856,2650
2651,2006-01-26,36.5853056,2651
2652,2006-01-27,41.3991616,2652
2653,2006-01-28,45.873216,2653
2654,2006-01-29,36.4154048,2654
2655,2006-01-30,37.8595616,2655
2656,2006-01-31,55.92568,2656
2657,2006-02-01,54.934592,2657
2658,2006-02-02,62.580128,2658
2659,2006-02-03,66.8559648,2659
2660,2006-02-04,51.9330112,2660
2661,2006-02-05,45.4767808,2661
2662,2006-02-06,69.8858624,2662
2663,2006-02-07,73.340512,2663
2664,2006-02-08,60.2015168,2664
2665,2006-02-09,61.6739904,2665
2666,2006-02-10,54.906275199999996,2666
2667,2006-02-11,51.168457599999996,2667
2668,2006-02-12,49.3278656,2668
2669,2006-02-13,51.5648928,2669
2670,2006-02-14,53.405484799999996,2670
2671,2006-02-15,56.208847999999996,2671
2672,2006-02-16,60.456368,2672
2673,2006-02-17,62.353593599999996,2673
2674,2006-02-18,62.155376,2674
2675,2006-02-19,65.3551744,2675
2676,2006-02-20,65.44012479999999,2676
2677,2006-02-21,65.1852736,2677
2678,2006-02-22,68.101904,2678
2679,2006-02-23,68.4983392,2679
2680,2006-02-24,71.3866528,2680
2681,2006-02-25,71.1601184,2681
2682,2006-02-26,77.0500128,2682
2683,2006-02-27,82.0054528,2683
2684,2006-02-28,91.56803615999999,2684
2685,2006-03-01,116.48257264,2685
2686,2006-03-02,116.984912672,2686
2687,2006-03-03,106.074166464,2687
2688,2006-03-04,110.995059968,2688
2689,2006-03-05,113.896116128,2689
2690,2006-03-06,108.679028896,2690
2691,2006-03-07,104.301817952,2691
2692,2006-03-08,100.769863488,2692
2693,2006-03-09,94.66589408,2693
2694,2006-03-10,99.8025616,2694
2695,2006-03-11,98.959287296,2695
2696,2006-03-12,92.61575776,2696
2697,2006-03-13,80.67173152,2697
2698,2006-03-14,77.33601248,2698
2699,2006-03-15,71.27904896,2699
2700,2006-03-16,69.56305087999999,2700
2701,2006-03-17,70.46918848,2701
2702,2006-03-18,70.6362576,2702
2703,2006-03-19,66.62093535999999,2703
2704,2006-03-20,87.00053632,2704
2705,2006-03-21,98.36973152,2705
2706,2006-03-22,102.86360768,2706
2707,2006-03-23,108.94605632,2707
2708,2006-03-24,96.60559488,2708
2709,2006-03-25,78.9755552,2709
2710,2006-03-26,83.76392607999999,2710
2711,2006-03-27,83.97913376,2711
2712,2006-03-28,93.68046944000001,2712
2713,2006-03-29,118.31042208000001,2713
2714,2006-03-30,121.7056064,2714
2715,2006-03-31,122.17000191999999,2715
2716,2006-04-01,132.58775264,2716
2717,2006-04-02,134.88990848,2717
2718,2006-04-03,135.96028352,2718
2719,2006-04-04,155.80752864000002,2719
2720,2006-04-05,170.467136,2720
2721,2006-04-06,176.5269312,2721
2722,2006-04-07,195.43405855999998,2722
2723,2006-04-08,213.57096896,2723
2724,2006-04-09,222.50208768000002,2724
2725,2006-04-10,231.17552351999998,2725
2726,2006-04-11,237.86112,2726
2727,2006-04-12,232.37049248,2727
2728,2006-04-13,227.08374591999998,2728
2729,2006-04-14,230.8668704,2729
2730,2006-04-15,239.6167616,2730
2731,2006-04-16,251.03975871999998,2731
2732,2006-04-17,260.29935231999997,2732
2733,2006-04-18,266.23455359999997,2733
2734,2006-04-19,264.9461392,2734
2735,2006-04-20,266.51488992,2735
2736,2006-04-21,269.06057024,2736
2737,2006-04-22,266.48090976000003,2737
2738,2006-04-23,258.2775328,2738
2739,2006-04-24,246.5826944,2739
2740,2006-04-25,241.7405216,2740
2741,2006-04-26,239.5034944,2741
2742,2006-04-27,239.08440576,2742
2743,2006-04-28,238.85787136000002,2743
2744,2006-04-29,238.3425056,2744
2745,2006-04-30,234.1516192,2745
2746,2006-05-01,228.68930848,2746
2747,2006-05-02,224.12180864,2747
2748,2006-05-03,225.45269824,2748
2749,2006-05-04,231.43886976,2749
2750,2006-05-05,234.04967871999997,2750
2751,2006-05-06,219.99888256,2751
2752,2006-05-07,203.031456,2752
2753,2006-05-08,192.22293344,2753
2754,2006-05-09,181.98074688,2754
2755,2006-05-10,170.31988864000002,2755
2756,2006-05-11,151.58549376,2756
2757,2006-05-12,128.348161344,2757
2758,2006-05-13,126.633012768,2758
2759,2006-05-14,125.499208096,2759
2760,2006-05-15,124.656783296,2760
2761,2006-05-16,119.27602495999999,2761
2762,2006-05-17,115.50989055999999,2762
2763,2006-05-18,119.8366976,2763
2764,2006-05-19,124.35322719999999,2764
2765,2006-05-20,122.77031808000001,2765
2766,2006-05-21,122.60041728,2766
2767,2006-05-22,121.88683391999999,2767
2768,2006-05-23,126.17682912,2768
2769,2006-05-24,117.80355136,2769
2770,2006-05-25,117.20606688000001,2770
2771,2006-05-26,115.12761375999999,2771
2772,2006-05-27,111.64181568,2772
2773,2006-05-28,123.84635648000001,2773
2774,2006-05-29,133.97244415999998,2774
2775,2006-05-30,132.24511936,2775
2776,2006-05-31,113.91565472,2776
2777,2006-06-01,97.70995008,2777
2778,2006-06-02,81.77608672,2778
2779,2006-06-03,71.89352352,2779
2780,2006-06-04,74.30045152,2780
2781,2006-06-05,71.67265248,2781
2782,2006-06-06,65.17394688,2782
2783,2006-06-07,66.52182656,2783
2784,2006-06-08,74.5864512,2784
2785,2006-06-09,83.53456,2785
2786,2006-06-10,97.3531584,2786
2787,2006-06-11,100.8361248,2787
2788,2006-06-12,104.2907744,2788
2789,2006-06-13,100.9777088,2789
2790,2006-06-14,89.7076224,2790
2791,2006-06-15,67.2807168,2791
2792,2006-06-16,49.1013312,2792
2793,2006-06-17,47.3740064,2793
2794,2006-06-18,39.360352,2794
2795,2006-06-19,39.0488672,2795
2796,2006-06-20,32.1962016,2796
2797,2006-06-21,29.630699520000004,2797
2798,2006-06-22,22.7525488,2798
2799,2006-06-23,16.8909712,2799
2800,2006-06-24,17.57340608,2800
2801,2006-06-25,18.76837504,2801
2802,2006-06-26,13.645865919999999,2802
2803,2006-06-27,10.369612159999999,2803
2804,2006-06-28,11.1568192,2804
2805,2006-06-29,10.85382944,2805
2806,2006-06-30,10.474384319999999,2806
2807,2006-07-01,10.0099888,2807
2808,2006-07-02,10.5621664,2808
2809,2006-07-03,10.8736512,2809
2810,2006-07-04,9.88822656,2810
2811,2006-07-05,10.6188,2811
2812,2006-07-06,11.468304,2812
2813,2006-07-07,10.39792896,2813
2814,2006-07-08,10.23935488,2814
2815,2006-07-09,10.04680064,2815
2816,2006-07-10,10.03547392,2816
2817,2006-07-11,9.97317696,2817
2818,2006-07-12,9.66452384,2818
2819,2006-07-13,9.454979519999998,2819
2820,2006-07-14,9.1604848,2820
2821,2006-07-15,8.96793056,2821
2822,2006-07-16,9.191633280000001,2822
2823,2006-07-17,10.38093888,2823
2824,2006-07-18,10.07794912,2824
2825,2006-07-19,9.77495936,2825
2826,2006-07-20,9.83725632,2826
2827,2006-07-21,9.823097919999999,2827
2828,2006-07-22,9.66735552,2828
2829,2006-07-23,9.715494080000001,2829
2830,2006-07-24,10.23935488,2830
2831,2006-07-25,10.32996864,2831
2832,2006-07-26,10.16856288,2832
2833,2006-07-27,9.58806848,2833
2834,2006-07-28,9.67301888,2834
2835,2006-07-29,10.17139456,2835
2836,2006-07-30,9.38135584,2836
2837,2006-07-31,9.36719744,2837
2838,2006-08-01,12.7991936,2838
2839,2006-08-02,14.2716672,2839
2840,2006-08-03,13.45048,2840
2841,2006-08-04,11.3833536,2841
2842,2006-08-05,10.4205824,2842
2843,2006-08-06,10.760384,2843
2844,2006-08-07,10.788700799999999,2844
2845,2006-08-08,9.52293984,2845
2846,2006-08-09,9.09252448,2846
2847,2006-08-10,8.7923664,2847
2848,2006-08-11,9.03589088,2848
2849,2006-08-12,9.171811519999999,2849
2850,2006-08-13,9.40684096,2850
2851,2006-08-14,10.15723616,2851
2852,2006-08-15,9.95618688,2852
2853,2006-08-16,10.08927584,2853
2854,2006-08-17,10.50270112,2854
2855,2006-08-18,10.4347408,2855
2856,2006-08-19,10.62729504,2856
2857,2006-08-20,10.81984928,2857
2858,2006-08-21,11.083195519999999,2858
2859,2006-08-22,10.9869184,2859
2860,2006-08-23,11.05204704,2860
2861,2006-08-24,11.08885888,2861
2862,2006-08-25,11.8505808,2862
2863,2006-08-26,14.3849344,2863
2864,2006-08-27,14.441568,2864
2865,2006-08-28,13.6770144,2865
2866,2006-08-29,12.53301568,2866
2867,2006-08-30,12.221530880000001,2867
2868,2006-08-31,12.5018672,2868
2869,2006-09-01,12.83317376,2869
2870,2006-09-02,13.14749024,2870
2871,2006-09-03,13.37119296,2871
2872,2006-09-04,13.24943072,2872
2873,2006-09-05,13.0115696,2873
2874,2006-09-06,13.308895999999999,2874
2875,2006-09-07,13.56941056,2875
2876,2006-09-08,19.133661760000003,2876
2877,2006-09-09,20.1615616,2877
2878,2006-09-10,16.081110719999998,2878
2879,2006-09-11,16.743723839999998,2879
2880,2006-09-12,23.93052768,2880
2881,2006-09-13,18.04063328,2881
2882,2006-09-14,21.17530304,2882
2883,2006-09-15,32.0829344,2883
2884,2006-09-16,49.7526176,2884
2885,2006-09-17,47.3173728,2885
2886,2006-09-18,40.7478752,2886
2887,2006-09-19,37.4348096,2887
2888,2006-09-20,36.9251072,2888
2889,2006-09-21,37.2082752,2889
2890,2006-09-22,36.5569888,2890
2891,2006-09-23,42.418566399999996,2891
2892,2006-09-24,39.501936,2892
2893,2006-09-25,38.086096,2893
2894,2006-09-26,36.953424,2894
2895,2006-09-27,33.0173888,2895
2896,2006-09-28,39.615203199999996,2896
2897,2006-09-29,36.4720384,2897
2898,2006-09-30,34.0934272,2898
2899,2006-10-01,28.571651199999998,2899
2900,2006-10-02,35.962336,2900
2901,2006-10-03,36.5853056,2901
2902,2006-10-04,36.6419392,2902
2903,2006-10-05,37.6330272,2903
2904,2006-10-06,48.5349952,2904
2905,2006-10-07,52.5559808,2905
2906,2006-10-08,48.1102432,2906
2907,2006-10-09,44.655593599999996,2907
2908,2006-10-10,57.199936,2908
2909,2006-10-11,51.3383584,2909
2910,2006-10-12,45.4201472,2910
2911,2006-10-13,45.7033152,2911
2912,2006-10-14,48.2235104,2912
2913,2006-10-15,44.4856928,2913
2914,2006-10-16,36.9817408,2914
2915,2006-10-17,45.9015328,2915
2916,2006-10-18,50.064102399999996,2916
2917,2006-10-19,47.289056,2917
2918,2006-10-20,42.4468832,2918
2919,2006-10-21,41.0310432,2919
2920,2006-10-22,39.5302528,2920
2921,2006-10-23,43.7777728,2921
2922,2006-10-24,49.979152,2922
2923,2006-10-25,43.466288,2923
2924,2006-10-26,39.5302528,2924
2925,2006-10-27,43.5512384,2925
2926,2006-10-28,44.1458912,2926
2927,2006-10-29,36.0189696,2927
2928,2006-10-30,49.1579648,2928
2929,2006-10-31,52.9240992,2929
2930,2006-11-01,45.391830399999996,2930
2931,2006-11-02,44.2591584,2931
2932,2006-11-03,41.200944,2932
2933,2006-11-04,40.9744096,2933
2934,2006-11-05,41.3991616,2934
2935,2006-11-06,38.4258976,2935
2936,2006-11-07,47.9120256,2936
2937,2006-11-08,40.7195584,2937
2938,2006-11-09,43.5512384,2938
2939,2006-11-10,45.391830399999996,2939
2940,2006-11-11,40.8611424,2940
2941,2006-11-12,44.655593599999996,2941
2942,2006-11-13,48.3084608,2942
2943,2006-11-14,68.243488,2943
2944,2006-11-15,60.3997344,2944
2945,2006-11-16,54.2833056,2945
2946,2006-11-17,56.916768,2946
2947,2006-11-18,63.8260672,2947
2948,2006-11-19,45.590047999999996,2948
2949,2006-11-20,51.9896448,2949
2950,2006-11-21,57.5963712,2950
2951,2006-11-22,52.4710304,2951
2952,2006-11-23,53.2639008,2952
2953,2006-11-24,47.3456896,2953
2954,2006-11-25,56.0955808,2954
2955,2006-11-26,48.5349952,2955
2956,2006-11-27,58.1060736,2956
2957,2006-11-28,56.492016,2957
2958,2006-11-29,40.8328256,2958
2959,2006-11-30,47.8837088,2959
2960,2006-12-01,51.168457599999996,2960
2961,2006-12-02,49.979152,2961
2962,2006-12-03,45.7882656,2962
2963,2006-12-04,45.590047999999996,2963
2964,2006-12-05,51.4516256,2964
2965,2006-12-06,45.6466816,2965
2966,2006-12-07,47.260739199999996,2966
