,time,value,pred2
1816,2004-12-21,28.410245439999997,22.185306542693752
1817,2004-12-22,28.15256256,22.194400903683377
1818,2004-12-23,44.270485120000004,22.205160603328153
1819,2004-12-24,47.02287808,22.21777540759149
1820,2004-12-25,46.37442336,22.232432382001722
1821,2004-12-26,40.1107472,22.249315610080462
1822,2004-12-27,37.749126079999996,22.26860591547166
1823,2004-12-28,36.53716704,22.290480588118307
1824,2004-12-29,36.7552064,22.315113114829092
1825,2004-12-30,32.27832032,22.34267291457182
1826,2004-12-31,43.83157472,22.373325078824887
1827,2005-01-01,40.014470079999995,76.50835546757337
1828,2005-01-02,38.64676864,76.63576084321461
1829,2005-01-03,46.89828416,76.7753187915103
1830,2005-01-04,40.396746879999995,76.92752542322589
1831,2005-01-05,39.13664928,77.09285793746585
1832,2005-01-06,37.661344,77.2717738612386
1833,2005-01-07,39.20744128,77.46471031355628
1834,2005-01-08,40.31179648,77.67208329499898
1835,2005-01-09,36.97324576,77.8942870036421
1836,2005-01-10,42.0787648,78.13169317821479
1837,2005-01-11,59.7767648,78.38465046932345
1838,2005-01-12,57.6813216,78.65348383954196
1839,2005-01-13,52.4993472,78.93849399313446
1840,2005-01-14,48.914440320000004,79.23995683614167
1841,2005-01-15,45.86188928,79.55812296752507
1842,2005-01-16,45.27006816,79.89321720202568
1843,2005-01-17,42.4752,80.24543812535673
1844,2005-01-18,42.46953664,80.6149576823097
1845,2005-01-19,41.60587424,81.00192079831486
1846,2005-01-20,36.23984064,81.406445034956
1847,2005-01-21,37.61603712,81.8286202798992
1848,2005-01-22,38.717560639999995,82.26850847165362
1849,2005-01-23,33.40249728,82.72614335954034
1850,2005-01-24,31.383509439999997,83.20153029920354
1851,2005-01-25,40.750706879999996,83.69464608395447
1852,2005-01-26,38.18237312,84.20543881219692
1853,2005-01-27,34.84665408,84.73382779113832
1854,2005-01-28,35.1553072,85.27970347694718
1855,2005-01-29,33.832912639999996,85.8429274514745
1856,2005-01-30,40.948924479999995,86.42333243561147
1857,2005-01-31,34.49552576,87.02072233931264
1858,2005-02-01,38.92710496,87.63487234826913
1859,2005-02-02,37.74063104,88.26552904717218
1860,2005-02-03,37.40366112,88.9124105794637
1861,2005-02-04,36.72405792,89.57520684342587
1862,2005-02-05,35.506435520000004,90.2535797244182
1863,2005-02-06,30.83416352,90.94716336302734
1864,2005-02-07,31.927191999999998,91.65556445885059
1865,2005-02-08,35.110000320000005,92.37836260959182
1866,2005-02-09,26.1080896,93.11511068510565
1867,2005-02-10,30.54533216,93.8653352359829
1868,2005-02-11,27.9911568,94.62853693622985
1869,2005-02-12,33.696992,95.40419105955066
1870,2005-02-13,27.05387072,96.19174798870374
1871,2005-02-14,27.60888,96.99063375736104
1872,2005-02-15,34.8579808,97.80025062386078
1873,2005-02-16,31.377846079999998,98.61997767620514
1874,2005-02-17,27.943018239999997,99.44917146761651
1875,2005-02-18,30.525510399999998,100.28716668192878
1876,2005-02-19,33.96316992,101.13327682805385
1877,2005-02-20,39.92102464,101.98679496272804
1878,2005-02-21,40.81583552,102.84699444070907
1879,2005-02-22,40.17304416,103.71312969156006
1880,2005-02-23,39.58122304,104.58443702212514
1881,2005-02-24,33.9660016,105.46013544376963
1882,2005-02-25,31.420321279999996,106.3394275234273
1883,2005-02-26,30.845490239999997,107.22150025746835
1884,2005-02-27,27.60604832,108.1055259673733
1885,2005-02-28,26.272327039999997,108.99066321617153
1886,2005-03-01,31.32404416,109.87605774457731
1887,2005-03-02,33.73097216,110.76084342573192
1888,2005-03-03,33.71964544,111.64414323743769
1889,2005-03-04,36.06427648,112.52507025074725
1890,2005-03-05,36.16904864,113.40272863375182
1891,2005-03-06,39.09700576,114.27621466939273
1892,2005-03-07,39.12815424,115.1446177861028
1893,2005-03-08,41.92585407999999,116.00702160006836
1894,2005-03-09,42.175041920000005,116.86250496788705
1895,2005-03-10,39.21027296,117.71014304838421
1896,2005-03-11,44.04111904,118.54900837233811
1897,2005-03-12,43.59088192,119.37817191885358
1898,2005-03-13,48.93709376,120.19670419711598
1899,2005-03-14,71.6273456,121.00367633224822
